OBJECTID,SUBZONE_NO,SUBZONE_N,SUBZONE_C,CA_IND,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C,INC_CRC,FMEL_UPD_D,SHAPE.AREA,SHAPE.LEN,area_sq_km,heritage_tree_count,heritage_trees_per_sq_km,hdb_building_count,heritage_trees_per_100_hdb_buildings,tree_proxy_warning
784,7,SAFTI,JWSZ07,N,JURONG WEST,JW,WEST REGION,WR,F98103316DAE6E47,20191223152313,1524551.34422986,5137.71656222333,1.5348,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
785,1,FARRER PARK,RCSZ01,Y,ROCHOR,RC,CENTRAL REGION,CR,D839C7034E32C992,20191223152313,218107.264623295,2519.6579415326,0.2196,0,0.0,12,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
786,3,NEWTON CIRCUS,NTSZ03,Y,NEWTON,NT,CENTRAL REGION,CR,AB6C665F6F6FE010,20191223152313,213518.66649669,2393.95520284245,0.215,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
787,10,JURONG PORT,JESZ10,N,JURONG EAST,JE,WEST REGION,WR,DE335124035E97E8,20191223152313,2464856.67154538,11355.0011225654,2.4815,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
788,1,ANG MO KIO TOWN CENTRE,AMSZ01,N,ANG MO KIO,AM,NORTH-EAST REGION,NER,B996E2754B3DA5E1,20191223152313,316882.01718691,2642.20877720718,0.319,0,0.0,31,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
789,6,KEBUN BAHRU,AMSZ06,N,ANG MO KIO,AM,NORTH-EAST REGION,NER,60BFB1E98CF343F9,20191223152313,1046417.00003483,4288.19423134654,1.0535,0,0.0,66,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
790,2,SERANGOON NORTH IND ESTATE,SGSZ02,N,SERANGOON,SG,NORTH-EAST REGION,NER,2648D1D39685215F,20191223152313,921430.94881114,4299.21119877213,0.9276,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
791,2,TENGAH INDUSTRIAL ESTATE,THSZ02,N,TENGAH,TH,WEST REGION,WR,71AEDA733D2C29D1,20191223152313,2393335.33205505,6984.98881691351,2.4095,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
733,3,SAMULUN,BLSZ03,N,BOON LAY,BL,WEST REGION,WR,EF2AF91ABD095D2B,20191223152313,1941408.5396658,8753.73089040632,1.9545,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
734,4,SHIPYARD,BLSZ04,N,BOON LAY,BL,WEST REGION,WR,ADDB8AF08C707EEC,20191223152313,2121183.85225757,6421.21195118385,2.1355,0,0.0,0,,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
735,1,GHIM MOH,QTSZ01,N,QUEENSTOWN,QT,CENTRAL REGION,CR,8BFBC5CC054F952F,20191223152313,485572.40828631,3224.17710242502,0.4888,0,0.0,42,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
736,6,LAVENDER,KLSZ06,N,KALLANG,KL,CENTRAL REGION,CR,5A79714264096F85,20191223152313,756925.923733295,3606.90597945132,0.762,0,0.0,26,0.0,"Counts use NParks Heritage Trees as a legal point proxy, not all Singapore trees."
